Identifier,DataFile,Points,High point X,High point Y,High point elevation
761,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000761.lda,11561,412942.316,5280917.705,265.963013
762,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000762.lda,4935,413175.365,5280917.133,217.757004
763,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000763.lda,30441,412961.518,5280918.834,282.437012
764,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000764.lda,38738,413026.206,5280918.835,290.518005
765,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000765.lda,1801,413172.764,5280926.219,222.242996
766,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000766.lda,38542,413041.083,5280924.553,285.550995
767,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000767.lda,37106,413110.966,5280927.324,262.178009
768,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000768.lda,4294,413169.53,5280932.288,225
769,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000769.lda,25925,412927.305,5280943.19,287.144989
770,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000770.lda,34113,413074.589,5280951.295,277.415009
771,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000771.lda,53212,413118.322,5280951.505,262.321991
772,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000772.lda,90677,412991.434,5280954.536,308.998993
773,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000773.lda,31215,413019.87,5280953.94,300.378998
774,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000774.lda,31000,413067.918,5280954.995,278.446991
775,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000775.lda,31288,413003.193,5280966.81,309.88501
776,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000776.lda,13789,413130.888,5280978.469,249.884003
777,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000777.lda,14674,413126.618,5280996.97,255.235001
778,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000778.lda,104171,412995.431,5281028.384,333.427002
779,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000779.lda,12952,412954.763,5281033.24,331.604004
780,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000780.lda,11701,413075.282,5281056.399,286.441986
781,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000781.lda,20603,413070.907,5281074.012,299.356995
782,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000782.lda,4055,413046.188,5281087.702,313.359985
783,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000783.lda,612,413012.97,5281089.169,324.881989
784,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000784.lda,366,412970.018,5280792.091,231.720993
785,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000785.lda,60546,413050.317,5280826.072,258.160004
786,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000786.lda,22357,413103.141,5280831.751,236.298004
787,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000787.lda,23390,413104.669,5280834.532,237.059006
788,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000788.lda,372,412946.642,5280839.896,239.916
789,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000789.lda,21638,413115.046,5280852.687,240.947006
790,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000790.lda,24025,412959.993,5280857.615,256.828003
791,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000791.lda,24570,413108.378,5280859.867,246.638
792,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000792.lda,5567,413162.456,5280868.235,213.050995
793,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000793.lda,30672,413101.076,5280868.435,252.772003
794,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000794.lda,15733,412952.931,5280887.837,263.76001
795,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000795.lda,36881,413089.246,5280892.485,259.822998
796,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000796.lda,32153,413124.507,5280893.291,242.712997
797,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000797.lda,18978,412935.496,5280895.901,257.398987
798,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000798.lda,20828,413151.446,5280899.706,225.156006
799,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000799.lda,31105,413099.332,5280900.165,250.003006
800,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000800.lda,23995,413117.345,5280908.652,252.300995
801,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000801.lda,92,412912.677,5280911.219,276.292999
802,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000802.lda,34232,413117.798,5280916.356,253.778
803,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000803.lda,44130,413141.016,5280918.518,238.968002
804,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000804.lda,11642,413152.14,5280923.804,233.528
805,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000805.lda,47641,413020.315,5280923.972,292.808014
806,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000806.lda,59540,412984.066,5280930.515,299.269989
807,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000807.lda,33940,413012.59,5280948.114,300.803009
808,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000808.lda,27783,412936.432,5280952.323,285.243011
809,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000809.lda,53661,413014.738,5280955.55,302.424011
810,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000810.lda,29887,413127.104,5280955.451,254.667999
811,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000811.lda,7756,413142.022,5280960.701,244.746002
812,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000812.lda,24982,412939.641,5280966.042,292.190002
813,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000813.lda,21606,413056.84,5280966.393,284.76001
814,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000814.lda,30545,413078.867,5280968.834,284.542999
815,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000815.lda,44670,413036.45,5280976.828,297.248993
816,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000816.lda,26739,412932.251,5280978.406,302.507996
817,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000817.lda,31840,413080.609,5280983.405,285.42099
818,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000818.lda,27891,412962.651,5280986.484,314.140991
819,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000819.lda,47129,413004.043,5281000.269,318.933014
820,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000820.lda,11693,413109.536,5281008.498,262.959015
821,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000821.lda,45006,412941.954,5281011.908,323.618988
822,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000822.lda,21390,413094.799,5281020.215,269.884003
823,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000823.lda,20627,413079.576,5281033.161,275.783997
824,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000824.lda,27557,412968.352,5281047.039,334.553986
825,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000825.lda,1080,412992.217,5281070.21,326.528015
826,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000826.lda,20859,413016.058,5281077.501,318.710999
827,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000827.lda,17275,413115.29,5280825.667,226.983994
828,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000828.lda,19313,413137.919,5280847.099,224.548004
829,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000829.lda,81087,413025.235,5280853.291,271.848999
830,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000830.lda,68748,413078.35,5280862.519,264.291992
831,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000831.lda,6902,412942.526,5280872.086,250.266006
832,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000832.lda,52078,412975.276,5280871.601,271.078003
833,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000833.lda,52869,413063.31,5280874.253,270.673004
834,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000834.lda,62687,413026.319,5280880.203,281.549988
835,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000835.lda,22880,412956.809,5280885.558,266.973999
836,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000836.lda,61534,413030.818,5280886.643,281.01001
837,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000837.lda,39333,413000.231,5280893.86,287.631012
838,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000838.lda,723,413192.884,5280894.24,208.787003
839,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000839.lda,57426,413044.328,5280898.011,279
840,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000840.lda,23695,412951.732,5280903.774,266.70401
841,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000841.lda,25571,413100.317,5280909.753,255.141998
842,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000842.lda,18980,412951.457,5280910.261,269.528992
843,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000843.lda,65344,413016.295,5280916.113,293.200989
844,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000844.lda,13980,413173.049,5280918.369,218.442993
845,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000845.lda,4475,413172.56,5280927.127,223.876007
846,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000846.lda,22279,413145.126,5280929.678,240.330002
847,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000847.lda,1413,413166.027,5280934.087,226.774994
848,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000848.lda,38725,412955.191,5280944.102,289.787994
849,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000849.lda,26428,413075.706,5280946.185,273.61499
850,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000850.lda,8669,413074.711,5280948.313,274.46701
851,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000851.lda,30819,412960.964,5280956.027,297.966003
852,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000852.lda,39366,413076.812,5280957.385,281.22699
853,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000853.lda,32777,412947.991,5280958.465,290.977997
854,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000854.lda,75610,412981.869,5280958.622,308.546997
855,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000855.lda,26880,413061.399,5280960.357,281.431
856,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000856.lda,44219,413010.082,5280963.055,305.980988
857,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000857.lda,34531,413023.407,5280967.756,304.451996
858,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000858.lda,24715,413113.249,5280977.791,261.372986
859,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000859.lda,47600,413030.925,5280988.863,303.877991
860,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000860.lda,28417,413034.816,5280989.592,303.065002
861,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000861.lda,34847,413007.45,5280992.752,316.015991
862,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000862.lda,15811,413084.867,5280999.352,282.122009
863,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000863.lda,44181,413058.875,5281001.149,300.252014
864,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000864.lda,15518,413097.478,5281008.262,270.894989
865,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000865.lda,54886,412992.882,5281016.869,330.579987
866,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000866.lda,54608,413012.043,5281034.324,322.429993
867,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000867.lda,17548,413070.466,5281034.497,281.884003
868,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000868.lda,3516,412961.067,5281042.673,332.454987
869,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000869.lda,73813,412979.277,5281044.418,335.429993
870,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000870.lda,2499,412964.423,5281045.633,333.472992
871,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000871.lda,34593,413061.88,5281046.452,281.575989
872,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000872.lda,69,412968.377,5281049.268,332.343994
873,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000873.lda,22548,413006.126,5281062.802,318.85199
874,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000874.lda,11853,413058.615,5281073.495,303.328003
875,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000875.lda,16427,413017.478,5281074.391,316.095001
876,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000876.lda,7076,413035.846,5281091.78,319.432007
877,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000877.lda,1170,413023.447,5280757.594,221.927994
878,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000878.lda,10878,413019.095,5280776.273,233.128998
879,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000879.lda,14223,413003.818,5280778.773,238.048004
880,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000880.lda,43406,412990.371,5280817.193,253.481003
881,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000881.lda,5039,412958.713,5280833.568,244.548004
882,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000882.lda,2424,413128.72,5280834.758,225.755997
883,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000883.lda,14796,413130.923,5280844.499,228.181
884,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000884.lda,74050,413085.823,5280853.18,256.778015
885,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000885.lda,16280,412973.18,5280854.386,260.958008
886,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000886.lda,65272,413087.544,5280858.827,258.348999
887,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000887.lda,34365,413127.973,5280862.292,233.552002
888,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000888.lda,6756,412943.278,5280868.341,247.880997
889,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000889.lda,6712,413168.171,5280889.445,210.811996
890,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000890.lda,29350,412964.066,5280892.523,273.798004
891,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000891.lda,30156,413057,5280895.57,272.89801
892,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000892.lda,24033,413047.758,5280904.252,277.414001
893,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000893.lda,11710,413153.82,5280904.849,220.944
894,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000894.lda,96,412914.969,5280906.916,271.671997
895,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000895.lda,52162,413024.868,5280909.423,288.522003
896,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000896.lda,21752,413054.617,5280918.65,279.351013
897,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000897.lda,13742,412932.246,5280919.895,270.575012
898,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000898.lda,31854,413037.283,5280923.93,285.720001
899,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000899.lda,11806,413148.111,5280928.324,237.975006
900,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000900.lda,18145,413150.276,5280933.699,238.317001
901,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000901.lda,36660,413008.035,5280942.091,301.019989
902,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000902.lda,34738,412957.399,5280949.939,293.127991
903,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000903.lda,17516,413123.774,5280960.246,255.125
904,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000904.lda,25445,412938.676,5280960.514,289.615997
905,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000905.lda,20673,412951.258,5280962.975,294.23999
906,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000906.lda,42857,413017.635,5280972.64,307.234009
907,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000907.lda,90571,412998.945,5280981.123,316.299011
908,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000908.lda,38404,413018.076,5280983.89,309.794006
909,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000909.lda,30403,412921.383,5280986.474,312.906006
910,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000910.lda,63236,413002.03,5280986.479,316.973999
911,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000911.lda,40121,413084.392,5280987.552,282.949005
912,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000912.lda,3318,413130.343,5280989.08,250.356995
913,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000913.lda,33936,412950.63,5280991.431,310.44101
914,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000914.lda,64360,412999.548,5280992.12,318.78299
915,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000915.lda,2915,412918.695,5280999.502,314.433014
916,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000916.lda,80879,413050.188,5280999.494,304.130005
917,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000917.lda,38720,413015.976,5281001.069,315.259003
918,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000918.lda,7745,413132.508,5281001.574,249.214005
919,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000919.lda,2127,413132.973,5281002.297,247.667999
920,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000920.lda,10543,413103.097,5281035.479,269.716003
921,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000921.lda,46002,413036.257,5281037.512,305.924011
922,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000922.lda,12294,413100.379,5281039.531,273.145996
923,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000923.lda,19442,413020.889,5281046.238,312.903015
924,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000924.lda,24433,413004.483,5281048.118,325.511993
925,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000925.lda,48820,413049.693,5281048.939,287.829987
926,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000926.lda,15077,413079.565,5281058.672,286.601013
927,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000927.lda,4868,413015.802,5281065.943,312.846985
928,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000928.lda,8438,413025.438,5281089.249,321.609985
929,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000929.lda,3962,413010.728,5280770.576,232.865997
930,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000930.lda,18983,413023.515,5280774.692,230.744995
931,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000931.lda,10504,412975.9,5280805.495,241.266006
932,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000932.lda,16264,413091.014,5280813.196,231.302002
933,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000933.lda,25227,413101.152,5280826.235,233.190994
934,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000934.lda,26091,412973.837,5280830.022,252.429001
935,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000935.lda,17875,412961.277,5280864.778,260.643005
936,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000936.lda,41945,413111.459,5280865.297,245.440994
937,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000937.lda,48611,413106.513,5280868.412,248.056
938,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000938.lda,19115,413144.161,5280870.44,220.951004
939,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000939.lda,26093,413131.411,5280874.17,228.917007
940,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000940.lda,12358,413150.769,5280876.445,217.556
941,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000941.lda,11900,413099.748,5280882.754,251.320007
942,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000942.lda,11859,413180.126,5280885.467,207.072006
943,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000943.lda,12515,413152.699,5280889.675,223.695999
944,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000944.lda,54819,412986.659,5280891.057,282.644012
945,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000945.lda,8966,413132.99,5280892.391,236.442993
946,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000946.lda,9383,412931.379,5280895.818,258.188995
947,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000947.lda,60764,412979.954,5280896.791,283.32901
948,E:\T3_DroneLidar\Ba\Plot37\Processing\Trees\TAOpts\trees_Clip_0000948.lda,29884,413113.946,5280900.338,250.789993
